FIPS,Poverty_%,Med_income,Ind_emp,Tot_emp,Pop_est,Ind_emp_%,RUCC_2013,HUD_median_lowmed
41005,0.095,65555,31413,145861,394290,0.215362571,1,0.3059
41007,0.154,45132,3197,17025,37428,0.187782673,4,0.33325
41009,0.12,57517,2191,9928,49452,0.220688961,1,0.39315
41011,0.198,39956,3378,21757,62608,0.155260376,5,0.3503
41013,0.183,38155,1243,5845,21036,0.212660393,6,0.39695
41015,0.171,40524,1187,6103,22236,0.194494511,7,0.417
41017,0.132,52387,9266,67398,170193,0.137481824,3,0.3528
41019,0.199,41504,7086,35195,106978,0.201335417,4,0.4012
41021,0.117,51978,115,757,1931,0.151915456,9,0.4241
41023,0.168,41304,436,2379,7185,0.183270282,9,0.44825
41025,0.213,36340,262,2230,7159,0.117488789,7,0.4098
41027,0.146,54063,4529,13027,22741,0.347662547,6,0.3904
41029,0.181,44835,12949,79724,210311,0.162422859,3,0.369
41031,0.212,42753,1530,6348,22232,0.241020794,6,0.38515
41033,0.206,37230,3909,24002,83604,0.162861428,3,0.4067
41035,0.219,39234,3527,21616,65475,0.163166173,5,0.3892
41037,0.193,40328,635,2444,7801,0.259819967,7,0.3699
41039,0.184,44976,20700,141998,358442,0.145776701,2,0.36075
41041,0.188,40226,2107,17430,46269,0.120883534,5,0.4037
41043,0.191,44358,11676,41942,119188,0.278384436,3,0.3702
41045,0.287,35094,2111,12166,30356,0.173516357,6,0.3939
41047,0.177,48554,26792,139687,324856,0.191800239,2,0.40115
41049,0.163,51839,3046,5259,11121,0.579197566,6,0.377
41051,0.186,53519,55850,465483,777154,0.119982899,1,0.4688
41053,0.141,52626,4552,17980,78044,0.253170189,2,0.3443
41055,0.142,53277,54,802,1697,0.067331671,9,0.4019
41057,0.175,41662,2174,8709,25339,0.249626823,6,0.4
41059,0.18,44780,7283,29237,76469,0.249102165,4,0.40645
41061,0.177,44841,2100,9656,25650,0.217481359,7,0.3889
41063,0.158,39743,450,2377,6803,0.189314262,9,0.3267
41065,0.168,44010,2929,11605,25490,0.252391211,6,0.38195
41067,0.125,66315,61605,264805,562176,0.232642888,1,0.3274
41069,0.233,33387,49,304,1365,0.161184211,9,0.4136
41071,0.154,52903,11072,33056,102135,0.334946757,1,0.42265
42001,0.108,60179,9941,34135,101612,0.291226014,3,0.34045
42003,0.131,52385,66854,683149,1232666,0.097861521,1,0.3848
42005,0.138,44326,4078,17562,67660,0.232205899,1,0.3499
42007,0.117,51041,9330,52820,169392,0.176637637,1,0.388
42009,0.136,46890,3347,15385,48925,0.217549561,6,0.4053
42011,0.143,55936,39876,166811,414021,0.239048984,2,0.3475
42013,0.15,43343,10448,58222,126019,0.179451067,3,0.3702
42015,0.129,47242,6966,24570,61744,0.283516484,6,0.4
42017,0.066,77823,42473,250909,626169,0.169276511,1,0.2683
42019,0.089,60851,17231,84427,186141,0.204093477,1,0.32135
42021,0.153,42703,5952,53919,137517,0.110387804,3,0.3837
42023,0.142,40257,1022,2018,4785,0.506442022,7,0.41495
42025,0.13,49252,2582,16978,64435,0.152079161,2,0.4598
42027,0.179,51573,7058,67128,159666,0.105142414,3,0.3943
42029,0.073,85613,35681,240501,512899,0.148361129,1,0.2235
42031,0.151,43202,2484,13587,38847,0.182821815,6,0.40825
42033,0.165,40230,4017,29928,81205,0.134222133,4,0.439
42035,0.174,44224,4132,13043,39494,0.316798283,4,0.3991
42037,0.143,46938,6194,24968,66922,0.248077539,3,0.4017
42039,0.149,43969,8956,31109,87128,0.287890964,4,0.38485
42041,0.091,62692,13170,126947,243689,0.103744082,2,0.3411
42043,0.134,52967,17668,176005,271977,0.100383512,2,0.4301
42045,0.11,62867,25037,216279,562582,0.11576251,1,0.3346
42047,0.105,46965,7103,14984,31139,0.474038975,7,0.3529
42049,0.164,45476,26293,124110,279251,0.211852389,2,0.3771
42051,0.202,36902,6464,39992,134376,0.161632326,1,0.54865
42053,0.219,37794,0,2052,7499,0,9,0.3926
42055,0.119,50434,12555,56680,152751,0.221506704,3,0.3354
42057,0.133,48084,2343,4806,14604,0.487515605,8,0.3556
42059,0.165,49897,5304,14851,37783,0.357147667,6,0.4
42061,0.151,44531,2115,12342,45866,0.171366067,6,0.3661
42063,0.17,42611,7110,32641,87597,0.217824209,4,0.41575
42065,0.133,43810,5038,15431,44605,0.326485646,7,0.3977
42067,0.123,48944,2644,6143,24781,0.430408595,6,0.3356
42069,0.154,45098,13425,97226,212963,0.138080349,2,0.3991
42071,0.105,57369,53093,225725,533650,0.235210987,2,0.33795
42073,0.132,44903,5777,29502,88476,0.195817233,4,0.3403
42075,0.109,53861,10749,48858,136657,0.220004912,3,0.3268
42077,0.128,58283,23514,180841,358552,0.130025824,2,0.37465
42079,0.158,44222,20681,140883,319079,0.146795568,2,0.3871
42081,0.16,45211,12406,53231,116450,0.233059683,3,0.3699
42083,0.166,44723,4891,15765,42670,0.310244212,7,0.3703
42085,0.146,43559,10173,48030,114936,0.211805122,2,0.3519
42087,0.163,40957,4516,15549,46555,0.290436684,4,0.41935
42089,0.133,59492,6275,52928,167197,0.118557285,3,0.34365
42091,0.071,79576,63716,472655,816350,0.134804456,1,0.25065
42093,0.112,54547,1079,15575,18444,0.069277689,3,0.45
42095,0.1,61510,17684,105866,300296,0.167041354,2,0.34905
42097,0.159,40429,6133,27981,93729,0.219184447,4,0.40475
42099,0.087,54920,1231,7655,45479,0.160809928,2,0.4201
42101,0.258,39037,32053,641023,1560609,0.050002886,1,0.6608
42103,0.106,58375,495,10748,56205,0.04605508,1,0.3401
42105,0.143,40323,1002,5292,17182,0.189342404,9,0.44845
42107,0.135,43169,13025,50039,145559,0.260296968,4,0.3462
42109,0.131,49117,4370,15533,40271,0.281336509,7,0.3612
42111,0.135,45706,4658,24396,76334,0.19093294,4,0.3979
42113,0.144,44191,0,1772,6311,0,8,0.4266
42115,0.128,49552,2041,9282,41828,0.219887955,6,0.3604
42117,0.163,47360,2872,12978,42051,0.221297581,6,0.433
42119,0.134,47996,2012,16596,44944,0.121234032,4,0.3703
42121,0.162,43810,4771,19255,53479,0.247779797,4,0.3758
42123,0.141,44651,3222,15029,40690,0.214385521,6,0.37215
42125,0.107,55796,20846,86993,208354,0.239628476,1,0.3853
42127,0.139,48663,1808,14646,51402,0.123446675,6,0.3736
42129,0.101,53536,26142,132300,359398,0.197596372,1,0.36925
42131,0.109,55882,3662,10180,28128,0.359724951,2,0.36655
42133,0.102,58471,41387,172182,440590,0.24036775,2,0.348
44001,0.08,68246,2244,13800,49192,0.162608696,1,0.26195
44003,0.093,61923,9129,73535,165019,0.124144965,1,0.29395
44005,0.095,69203,3867,38116,82404,0.101453458,1,0.31765
44007,0.183,47278,32442,277158,631464,0.117052367,1,0.4364
44009,0.104,70705,9807,51140,126401,0.191767697,1,0.2662
45001,0.214,35525,1971,5383,24892,0.366152703,6,0.3898
45003,0.166,48537,10649,56362,164758,0.188939356,2,0.4176
45005,0.399,25530,978,2775,9689,0.352432432,6,0.5361
45007,0.167,43124,15262,61144,192524,0.249607484,2,0.398
45009,0.297,30349,1052,3938,15120,0.267140681,7,0.4231
45011,0.27,32205,1649,5474,21959,0.301242236,6,0.4278
45013,0.129,55427,4496,60345,175178,0.07450493,3,0.33615
45015,0.137,52436,8221,43158,198248,0.190486121,2,0.41185
45017,0.193,41209,1916,4241,14862,0.451780241,2,0.43525
45019,0.168,52752,26071,228699,380280,0.113997,2,0.4011
45021,0.223,38947,6526,18789,56314,0.347330885,4,0.4502
45023,0.225,37537,2908,8106,32379,0.358746607,1,0.4402
45025,0.264,34949,5410,14116,46124,0.383253046,6,0.3905
45027,0.27,32268,903,6874,34082,0.131364562,6,0.4566
45029,0.23,35558,1750,10619,37754,0.164798945,6,0.3846
45031,0.253,35640,4595,19528,67697,0.235303154,3,0.3708
45033,0.298,30516,1997,8321,31323,0.239995193,6,0.54095
45035,0.128,56388,5977,30856,148499,0.193706248,2,0.3636
45037,0.175,44129,1850,6060,26450,0.305280528,2,0.3525
45039,0.231,35490,3643,9279,23018,0.392606962,2,0.53585
45041,0.195,42232,7683,60445,139005,0.127107288,3,0.3761
45043,0.196,44283,4176,22590,60729,0.184860558,4,0.4198
45045,0.147,49659,39349,248095,481657,0.158604567,2,0.3707
45047,0.221,38878,6879,28521,69648,0.241190702,4,0.3678
45049,0.238,33644,1000,4647,20400,0.215192597,6,0.3841
45051,0.176,42830,8878,115476,298795,0.076881776,2,0.3673
45053,0.245,37715,1091,7669,26998,0.142261051,3,0.3962
45055,0.174,45411,4493,17276,63100,0.260071776,2,0.4169
45057,0.197,44854,3598,20445,83232,0.175984348,1,0.4117
45059,0.211,38268,7579,20246,66487,0.37434555,2,0.4032
45061,0.278,31510,636,3370,18362,0.188724036,6,0.4286
45063,0.138,54098,16401,108309,277439,0.151427859,2,0.328
45065,0.246,38694,251,1700,9829,0.147647059,8,0.349
45067,0.301,32283,1048,6520,31921,0.160736196,6,0.4242
45069,0.314,31170,2415,6876,27909,0.35122164,6,0.49395
45071,0.194,42000,5894,13848,37725,0.425621028,6,0.3447
45073,0.175,39548,6833,23083,75221,0.296018715,4,0.40525
45075,0.308,31382,7066,29580,89886,0.23887762,4,0.438
45077,0.195,41375,7048,34005,120451,0.207263638,2,0.4052
45079,0.161,49782,16873,209778,401337,0.080432648,2,0.4335
45081,0.206,42286,2369,4610,20098,0.513882863,2,0.4478
45083,0.177,44050,31688,123466,293449,0.256653654,2,0.382
45085,0.232,37906,8769,36346,107821,0.241264513,3,0.4086
45087,0.196,37501,1589,7149,27940,0.222268849,2,0.4244
45089,0.283,29609,2991,9238,32790,0.323771379,6,0.5769
45091,0.146,54196,14002,81311,245051,0.172203023,1,0.3873
46003,0.108,50896,166,908,2740,0.182819383,9,0.40945
46005,0.151,49583,2185,8433,18158,0.25910115,7,0.4186
46007,0.348,34326,126,868,3439,0.14516129,9,0.5449
46009,0.152,47987,240,1799,7001,0.133407449,9,0.4312
46011,0.141,52930,5393,17519,33357,0.307837205,5,0.422
46013,0.118,53150,4041,20715,38469,0.195076032,5,0.4073
46015,0.148,47224,181,1901,5326,0.095213046,9,0.3707
46017,0.407,21658,0,522,2083,0,9,0.6965
46019,0.158,41446,478,2880,10309,0.165972222,6,0.4449
46021,0.094,49895,127,465,1379,0.27311828,9,0.4234
46023,0.24,41395,394,3465,9226,0.113708514,9,0.5405
46025,0.138,48024,326,1054,3656,0.309297913,9,0.34075
46027,0.249,43453,374,5683,13998,0.065810311,6,0.50245
46029,0.103,52892,4117,15942,27980,0.258248651,5,0.4727
46031,0.386,31420,27,838,4195,0.03221957,9,0.6537
46033,0.107,51244,213,2409,8448,0.088418431,3,0.32525
46035,0.123,48675,2742,12464,19833,0.219993582,7,0.39425
46037,0.163,43305,347,1904,5560,0.182247899,9,0.417
46039,0.101,51246,529,1435,4318,0.368641115,9,0.37625
46041,0.272,34936,67,2148,5680,0.031191806,9,0.4748
46043,0.116,49251,216,1162,2944,0.185886403,9,0.3708
46045,0.105,57148,216,1230,3981,0.175609756,9,0.3277
46047,0.17,42007,150,2391,6864,0.062735257,6,0.39385
46049,0.132,46633,55,585,2342,0.094017094,9,0.5036
46051,0.1,52816,1227,3901,7199,0.314534735,7,0.375
46053,0.183,36836,198,1445,4223,0.137024221,9,0.50055
46055,0.12,43699,120,758,1847,0.158311346,8,0.35965
46057,0.104,53944,577,1789,5994,0.322526551,9,0.4514
46059,0.1,51201,193,1307,3351,0.147666412,9,0.3974
46061,0.081,61945,183,564,3412,0.324468085,8,0.4175
46063,0.112,49220,143,437,1255,0.327231121,9,0.4718
46065,0.11,58340,520,10675,17611,0.048711944,7,0.3789
46067,0.132,48879,429,2577,7232,0.166472643,8,0.4135
46069,0.101,49184,88,532,1401,0.165413534,9,0.3541
46071,0.339,31922,36,703,3285,0.051209104,8,0.4091
46073,0.149,48773,982,1566,2026,0.627075351,9,0.478
46075,0.131,44876,13,440,961,0.029545455,9,0.307
46077,0.101,51837,610,1853,5058,0.329195899,9,0.34155
46079,0.095,53175,1133,4729,12287,0.239585536,6,0.3547
46081,0.136,45945,1372,11294,24777,0.121480432,6,0.3958
46083,0.043,79857,4060,18730,51507,0.216764549,3,0.2891
46085,0.249,40639,65,1450,3864,0.044827586,9,0.3923
46087,0.1,57741,195,1383,5631,0.140997831,3,0.47205
46089,0.17,38469,116,619,2418,0.187399031,9,0.5025
46091,0.12,50155,679,1689,4705,0.402013025,9,0.3934
46093,0.104,54771,1069,6704,26952,0.159457041,3,0.3603
46095,0.332,34237,24,354,2092,0.06779661,9,0.53865
46097,0.124,49159,85,735,2313,0.115646259,8,0.3165
46099,0.115,55107,16913,120987,182556,0.139791878,3,0.41455
46101,0.123,53654,725,2301,6406,0.3150804,8,0.34925
46102,0.442,26369,#N/A,#N/A,0,#N/A,0,#N/A
46103,0.141,48379,6419,55435,107945,0.115793271,3,0.4253
46105,0.152,39936,200,1113,3036,0.179694519,8,0.4599
46107,0.11,52758,180,877,2329,0.205245154,9,0.37525
46109,0.204,45911,478,3459,10327,0.138190228,9,0.50555
46111,0.147,46281,167,612,2338,0.272875817,9,0.3475
46113,0.522,27244,54,3606,14218,0.014975042,6,0.7659
46115,0.117,48125,304,2391,6567,0.127143455,9,0.3901
46117,0.088,67172,500,1327,2958,0.376789751,9,0.4208
46119,0.063,59879,165,565,1421,0.292035398,9,0.31275
46121,0.474,27481,63,2815,9977,0.022380107,9,0.7143
46123,0.199,40545,227,2095,5485,0.108353222,7,0.4356
46125,0.102,55708,440,2085,8242,0.211031175,3,0.4638
46127,0.063,72041,1972,9288,14947,0.212316968,3,0.2574
46129,0.159,41831,165,2309,5561,0.071459506,7,0.43095
46135,0.138,47363,3525,12269,22693,0.287309479,7,0.397
46137,0.446,32025,12,298,2814,0.040268456,8,0.73115
47001,0.156,46689,12151,38290,75347,0.317341342,2,0.4224
47003,0.191,42252,8188,18100,46284,0.452375691,4,0.37
47005,0.214,34382,911,3804,16109,0.239484753,7,0.3814
47007,0.285,34948,238,2081,14535,0.114368092,8,0.4797
47009,0.147,47175,9986,44566,126092,0.224072163,2,0.3823
47011,0.175,43065,10772,41264,102921,0.261050795,3,0.3655
47013,0.227,33333,2139,9053,39909,0.236275268,2,0.4574
47015,0.164,41068,339,2000,13725,0.1695,1,0.51285
47017,0.208,36627,854,7317,28471,0.1167145,6,0.3571
47019,0.246,34354,1741,10318,56312,0.168734251,3,0.4421
47021,0.127,51475,2813,7639,39674,0.368241916,1,0.3351
47023,0.201,40980,611,3452,17358,0.176998841,3,0.3625
47025,0.24,33640,2501,8402,31630,0.297667222,6,0.4069
47027,0.24,30744,274,1498,7733,0.182910547,9,0.462
47029,0.278,30860,1855,7554,35230,0.245565263,6,0.4649
47031,0.168,45235,5299,25687,53623,0.20629112,4,0.40385
47033,0.19,37853,1488,3603,14614,0.412989176,3,0.42715
47035,0.166,40839,3541,16855,57958,0.210086028,4,0.36265
47037,0.199,48195,37198,454831,668699,0.081784223,1,0.4545
47039,0.199,37417,733,3539,11733,0.207120656,9,0.4399
47041,0.201,38595,2144,5242,19211,0.409004197,6,0.4177
47043,0.143,45914,4311,15433,50609,0.279336487,1,0.4208
47045,0.196,43425,4828,15068,37868,0.320414123,5,0.35405
47047,0.147,56573,2935,7410,39072,0.39608637,1,0.3119
47049,0.281,30299,519,4559,17867,0.113840755,9,0.4992
47051,0.165,43851,3089,11418,41428,0.270537747,6,0.3462
47053,0.195,37498,3108,13263,49541,0.234336123,4,0.39805
47055,0.169,41326,3390,9646,28917,0.351441012,6,0.3737
47057,0.219,35704,1263,3333,22830,0.378937894,2,0.4336
47059,0.177,36740,6449,24432,68416,0.263957105,4,0.3897
47061,0.261,28086,365,2066,13464,0.176669894,8,0.5208
47063,0.234,37410,9355,29058,63022,0.321942322,3,0.30545
47065,0.159,48380,30489,186133,350545,0.163802227,2,0.3805
47067,0.295,27323,58,824,6602,0.07038835,8,0.5115
47069,0.253,35321,2012,6680,25927,0.301197605,6,0.36815
47071,0.217,36285,2169,7690,25810,0.282054616,6,0.471
47073,0.196,39506,4194,12035,56529,0.34848359,2,0.43005
47075,0.247,35470,1476,4799,18226,0.307564076,6,0.4045
47077,0.191,39303,1792,7760,27991,0.230927835,6,0.3885
47079,0.205,37151,3022,10776,32315,0.28043801,7,0.3451
47081,0.202,37443,705,3607,24360,0.195453285,1,0.315
47083,0.191,39753,292,1526,8220,0.191349934,8,0.3951
47085,0.176,42837,1579,5513,18109,0.286413931,6,0.39255
47087,0.234,35379,301,1418,11492,0.212270804,8,0.3759
47089,0.178,41235,2760,12287,52651,0.224627655,3,0.34865
47091,0.264,31330,785,3885,17919,0.202059202,6,0.5113
47093,0.177,47199,20944,224433,448125,0.09331961,2,0.36605
47095,0.419,28524,106,1956,7662,0.054192229,9,0.4903
47097,0.248,33595,1470,6260,27340,0.234824281,6,0.4322
47099,0.218,34614,2288,9766,42297,0.234282204,6,0.3973
47101,0.203,36255,440,2510,11878,0.175298805,6,0.3896
47103,0.165,41802,3050,9272,33556,0.328947368,6,0.39095
47105,0.136,53945,3821,13697,50646,0.278966197,2,0.3566
47107,0.174,39528,6160,16739,52710,0.368002868,4,0.40835
47109,0.235,34882,1378,5382,26114,0.256038647,6,0.3901
47111,0.193,36886,880,4427,22942,0.198780212,1,0.3969
47113,0.209,43113,10548,55058,98130,0.191579789,3,0.3936
47115,0.206,40766,1792,6983,28373,0.256623228,2,0.4349
47117,0.155,42839,2747,7953,31233,0.34540425,6,0.4241
47119,0.155,51303,4870,29719,85541,0.163868232,1,0.3832
47121,0.208,34801,939,1936,11744,0.485020661,8,0.47295
47123,0.206,37392,4876,13170,45390,0.370235383,6,0.3551
47125,0.139,50935,6006,47849,189655,0.125519865,2,0.3073
47127,0.125,50358,689,1771,6317,0.389045737,9,0.35585
47129,0.234,36390,350,3035,21742,0.115321252,2,0.3945
47131,0.208,40683,2220,9671,30875,0.22955227,7,0.35055
47133,0.189,35884,1163,4366,22002,0.266376546,7,0.4161
47135,0.236,33776,608,1799,7845,0.337965536,8,0.4486
47137,0.192,31996,132,965,5081,0.136787565,9,0.355
47139,0.203,36643,280,2337,16722,0.119811724,3,0.38005
47141,0.208,37693,6063,32709,74878,0.185361827,4,0.3881
47143,0.22,37952,3883,10644,32607,0.364806464,6,0.3793
47145,0.18,43269,1573,17342,52773,0.090704648,2,0.343
47147,0.134,52640,8051,21395,67923,0.376302875,1,0.33105
47149,0.147,53799,28211,111773,289095,0.25239548,1,0.3534
47151,0.245,31397,1745,5228,22026,0.333779648,6,0.4478
47153,0.187,44111,326,2606,14773,0.125095932,2,0.5804
47155,0.177,39905,2482,41688,94696,0.059537517,4,0.3558
47157,0.23,44015,49772,476351,937162,0.104485978,1,0.47115
47159,0.15,43659,1953,4856,19014,0.402182867,1,0.377
47161,0.175,41590,800,2608,13243,0.306748466,8,0.375
47163,0.185,38840,16702,67481,156784,0.247506706,2,0.3367
47165,0.113,58291,9445,47399,172790,0.199265807,1,0.33565
47167,0.154,52339,2405,10201,61672,0.2357612,1,0.3854
47169,0.175,40251,247,1440,7990,0.171527778,1,0.5236
47171,0.201,37632,1858,4832,17914,0.384519868,3,0.40865
47173,0.226,37453,482,2159,18964,0.223251505,2,0.5457
47175,0.206,34884,242,682,5625,0.35483871,9,0.50195
47177,0.19,36942,4697,12825,40003,0.366237817,6,0.4007
47179,0.167,43212,6372,58633,125999,0.108676002,3,0.37155
47181,0.233,33573,533,3805,16846,0.140078844,8,0.3774
47183,0.215,36205,1689,10379,34001,0.162732441,7,0.3851
47185,0.219,35400,1876,6573,26346,0.285410011,7,0.4048
47187,0.056,97936,7431,108125,205317,0.068726012,1,0.1457
47189,0.101,60955,5735,35735,125404,0.160486918,1,0.278
48001,0.204,42471,2090,18368,57725,0.113784843,7,0.4301
48003,0.107,66878,3203,7645,17405,0.418966645,6,0.3077
48005,0.179,42128,6134,36606,87628,0.167568158,5,0.4425
48007,0.175,44551,1024,6434,24872,0.159154492,2,0.3228
48009,0.094,58867,592,1865,8793,0.317426273,3,0.2675
48011,0.11,55177,37,393,1937,0.094147583,2,0.2658
48013,0.169,52785,3335,13382,47787,0.249215364,1,0.4489
48015,0.112,58792,2617,9930,28973,0.263544814,1,0.3357
48017,0.199,36821,858,2568,6970,0.33411215,7,0.39225
48019,0.135,50107,373,2996,20875,0.124499332,1,0.4556
48021,0.147,52886,2735,15516,77899,0.176269657,1,0.4583
48023,0.183,36027,138,1233,3600,0.111922141,8,0.4071
48025,0.249,40680,1603,9500,32884,0.168736842,6,0.3985
48027,0.142,51048,12086,111368,329348,0.108523095,2,0.38865
48029,0.183,50699,75673,793727,1858749,0.095338826,1,0.47595
48031,0.12,57177,730,2848,10836,0.256320225,8,0.4542
48033,0.103,61750,55,243,653,0.226337449,8,0.3274
48035,0.15,44397,1148,3818,17761,0.300680985,6,0.4061
48037,0.201,41883,3058,40481,93458,0.075541612,3,0.39275
48039,0.099,73788,29490,98971,337777,0.297966071,1,0.4282
48041,0.264,41641,12210,95460,208823,0.127906977,3,0.49765
48043,0.138,40179,280,3790,9123,0.073878628,7,0.4038
48045,0.167,42139,103,331,1537,0.311178248,9,0.4493
48047,0.324,27875,455,2679,7233,0.169839492,7,0.6586
48049,0.175,41316,3353,15235,37719,0.22008533,5,0.3911
48051,0.162,48140,1303,4188,17292,0.31112703,3,0.3554
48053,0.14,53203,2346,13360,44254,0.175598802,6,0.3807
48055,0.16,47227,1376,8116,39728,0.169541646,1,0.5031
48057,0.173,46705,6171,11458,21805,0.538575668,6,0.38395
48059,0.163,40796,442,2129,13523,0.207609206,3,0.3408
48061,0.345,32215,9349,134059,419191,0.069737951,2,0.5961
48063,0.239,37801,1055,4034,12659,0.26152702,6,0.4416
48065,0.086,58425,3455,4446,6015,0.777103014,2,0.283
48067,0.191,39256,1749,7274,30351,0.240445422,6,0.38915
48069,0.194,42966,1047,2627,7816,0.398553483,6,0.3502
48071,0.107,77281,4091,11906,38063,0.343608265,1,0.3117
48073,0.201,38465,3688,14824,51007,0.248785753,6,0.4507
48075,0.22,39025,123,2360,7059,0.052118644,7,0.355
48077,0.135,50993,443,1596,10356,0.277568922,3,0.2593
48079,0.207,39870,217,764,2925,0.284031414,9,0.4432
48081,0.149,41593,80,673,3232,0.118870728,8,0.3571
48083,0.226,37497,246,2051,8417,0.119941492,6,0.5164
48085,0.07,86634,38242,345248,885175,0.110766753,1,0.1919
48087,0.193,38655,121,860,3008,0.140697674,9,0.36505
48089,0.16,46484,2168,7264,20669,0.29845815,6,0.39115
48091,0.092,64533,7469,44952,123487,0.16615501,1,0.2717
48093,0.197,38280,902,3624,13436,0.248896247,7,0.42785
48095,0.265,40837,82,841,4085,0.097502973,8,0.3282
48097,0.153,57378,6239,16533,38739,0.377366479,6,0.37335
48099,0.148,47018,1094,14861,75442,0.073615504,2,0.3682
48101,0.209,32722,95,502,1432,0.189243028,9,0.4639
48103,0.095,61098,604,1688,4928,0.357819905,6,0.3125
48105,0.137,49614,530,1745,3796,0.303724928,7,0.2674
48107,0.241,36627,403,1509,5883,0.267064281,2,0.45795
48109,0.247,33637,168,1133,2260,0.148278906,9,0.4793
48111,0.124,43523,2224,4136,7096,0.537717602,7,0.4254
48113,0.193,50118,193698,1545442,2512281,0.125335017,1,0.4868
48115,0.202,41876,1019,4406,13500,0.231275533,7,0.4443
48117,0.192,41499,3089,7434,19096,0.415523271,6,0.3958
48119,0.2,38304,82,1410,5213,0.058156028,8,0.5485
48121,0.087,74569,25599,204489,752820,0.125185218,1,0.22895
48123,0.18,45717,2316,7783,20674,0.29757163,6,0.4074
48125,0.221,35924,62,444,2205,0.13963964,8,0.5263
48127,0.25,36856,2760,6808,11026,0.405405405,6,0.5755
48129,0.194,37263,98,941,3503,0.104144527,8,0.30995
48131,0.26,35069,1293,3729,11530,0.346741754,7,0.44425
48133,0.199,36591,2123,7554,18212,0.281043156,6,0.4434
48135,0.128,55555,24468,76224,154570,0.321001259,3,0.3523
48137,0.225,35554,55,358,1892,0.153631285,9,0.4357
48139,0.11,61157,12886,44724,159328,0.288122708,1,0.33805
48141,0.234,40081,31356,284500,834190,0.110214411,2,0.4915
48143,0.218,41914,3399,15413,40668,0.220528126,4,0.392
48145,0.237,35491,362,3046,17141,0.118844386,2,0.5405
48147,0.171,43211,979,6817,33762,0.143611559,6,0.36265
48149,0.109,49830,2241,9502,24863,0.235845085,6,0.3594
48151,0.154,44519,224,882,3843,0.253968254,8,0.3731
48153,0.237,36898,541,1770,5977,0.305649718,6,0.38595
48155,0.173,33442,48,333,1268,0.144144144,9,0.4599
48157,0.088,88516,31440,163123,684646,0.192737995,1,0.2627
48159,0.164,42099,263,3105,10522,0.084702093,7,0.3156
48161,0.167,46526,1973,5832,19622,0.338305898,7,0.3957
48163,0.26,34206,2304,7452,18693,0.309178744,6,0.3039
48165,0.14,50709,2678,6152,19400,0.435305592,7,0.3571
48167,0.143,58333,13152,101503,313698,0.129572525,1,0.43385
48169,0.28,49947,572,1934,6418,0.295760083,6,0.4393
48171,0.125,52814,1885,9828,25545,0.191798942,7,0.35155
48173,0.086,73335,259,510,1297,0.507843137,8,0.2802
48175,0.153,49369,192,1447,7496,0.132688321,3,0.29275
48177,0.183,42291,2634,7143,20372,0.368752625,6,0.4282
48179,0.142,49012,3426,9317,23420,0.36771493,6,0.3892
48181,0.153,49261,8411,43820,123500,0.191944318,3,0.38975
48183,0.182,50020,22724,78714,122967,0.288690703,3,0.3731
48185,0.186,44795,3226,8295,27075,0.388908981,6,0.3767
48187,0.104,61825,9109,33021,147230,0.275854759,1,0.317
48189,0.24,40213,2142,11817,34537,0.18126428,4,0.4814
48191,0.245,33324,145,858,3094,0.168997669,9,0.5844
48193,0.162,41207,545,2525,8173,0.215841584,6,0.3219
48195,0.127,50698,932,2291,5538,0.406809254,7,0.3235
48197,0.187,36992,242,1116,3929,0.216845878,9,0.3873
48199,0.129,53872,2884,12694,55539,0.22719395,2,0.2949
48201,0.173,54230,445133,2257442,4441928,0.19718469,1,0.47625
48203,0.171,48461,9845,25264,66514,0.389684927,4,0.4018
48205,0.105,64182,713,2175,6111,0.327816092,7,0.39565
48207,0.251,35607,291,1739,5782,0.16733755,6,0.41045
48209,0.175,59569,8182,57849,184951,0.14143719,1,0.34845
48211,0.089,66505,754,2501,4161,0.301479408,7,0.27625
48213,0.202,40921,3146,16374,79196,0.192133871,4,0.37965
48215,0.335,34368,19708,239524,829088,0.082279855,2,0.5603
48217,0.218,41521,2175,9498,34713,0.228995578,6,0.37815
48219,0.144,50124,3855,10661,23565,0.361598349,6,0.3204
48221,0.124,55472,5044,16533,53863,0.305086796,1,0.41165
48223,0.203,44076,2833,12717,35840,0.222772667,6,0.3947
48225,0.259,33698,975,6349,22701,0.153567491,7,0.4395
48227,0.175,47299,3075,12932,36517,0.237782246,4,0.4282
48229,0.267,32086,191,1108,3243,0.172382671,2,0.6463
48231,0.205,43385,7435,27760,88748,0.267831412,1,0.4829
48233,0.139,51508,4591,9751,21840,0.470823505,6,0.3387
48235,0.086,63054,491,751,1567,0.65379494,3,0.31095
48237,0.149,52030,1824,3586,8857,0.50864473,6,0.395
48239,0.147,52185,2763,5791,14758,0.477119668,6,0.4302
48241,0.177,41017,2800,10738,35560,0.260756193,6,0.4228
48243,0.131,46364,305,972,2199,0.313786008,9,0.40185
48245,0.212,41147,31321,123412,252219,0.253792176,2,0.4101
48247,0.225,36929,238,2037,5261,0.116838488,6,0.351
48249,0.202,46200,6227,20253,41458,0.307460623,4,0.4649
48251,0.133,55926,12389,44817,156903,0.276435281,1,0.3939
48253,0.234,41079,1337,3880,19852,0.344587629,3,0.35305
48255,0.223,43986,1080,5643,14820,0.19138756,6,0.377
