ZIP,Census_Region
63823,Midwest
63820,Midwest
63881,Midwest
63882,Midwest
63834,Midwest
63845,Midwest
63801,Midwest
65034,Midwest
65011,Midwest
65050,Midwest
65081,Midwest
65042,Midwest
65018,Midwest
65046,Midwest
65023,Midwest
65025,Midwest
65074,Midwest
65287,Midwest
65055,Midwest
65064,Midwest
65084,Midwest
63468,Midwest
65258,Midwest
65282,Midwest
65283,Midwest
63437,Midwest
65263,Midwest
65275,Midwest
63456,Midwest
63351,Midwest
63384,Midwest
63350,Midwest
63333,Midwest
63361,Midwest
65264,Midwest
65041,Midwest
65069,Midwest
63359,Midwest
63363,Midwest
63381,Midwest
65345,Midwest
65037,Midwest
65081,Midwest
65354,Midwest
65078,Midwest
65038,Midwest
65348,Midwest
65011,Midwest
65026,Midwest
65329,Midwest
65079,Midwest
65325,Midwest
65084,Midwest
65034,Midwest
65072,Midwest
63873,Midwest
63869,Midwest
63862,Midwest
63870,Midwest
63860,Midwest
63833,Midwest
63874,Midwest
63848,Midwest
63828,Midwest
63878,Midwest
63867,Midwest
63801,Midwest
63866,Midwest
63868,Midwest
64867,Midwest
64858,Midwest
64843,Midwest
64865,Midwest
64842,Midwest
64840,Midwest
64864,Midwest
65734,Midwest
64850,Midwest
64866,Midwest
64862,Midwest
64861,Midwest
65723,Midwest
64873,Midwest
64804,Midwest
64844,Midwest
64445,Midwest
64479,Midwest
64433,Midwest
64434,Midwest
64489,Midwest
64428,Midwest
64427,Midwest
64475,Midwest
64423,Midwest
64461,Midwest
64476,Midwest
64431,Midwest
64457,Midwest
64455,Midwest
64468,Midwest
64432,Midwest
64486,Midwest
64487,Midwest
65690,Midwest
65791,Midwest
65606,Midwest
65692,Midwest
65778,Midwest
65061,Midwest
65035,Midwest
65001,Midwest
65024,Midwest
65058,Midwest
65013,Midwest
65048,Midwest
65054,Midwest
65016,Midwest
65085,Midwest
65076,Midwest
65051,Midwest
65014,Midwest
65618,Midwest
65729,Midwest
65760,Midwest
65637,Midwest
65676,Midwest
65773,Midwest
65715,Midwest
65762,Midwest
65766,Midwest
65609,Midwest
65733,Midwest
65784,Midwest
65666,Midwest
65655,Midwest
65741,Midwest
63839,Midwest
63826,Midwest
63830,Midwest
63855,Midwest
63852,Midwest
63840,Midwest
63827,Midwest
63853,Midwest
63879,Midwest
63849,Midwest
63877,Midwest
63851,Midwest
63873,Midwest
63775,Midwest
63748,Midwest
63783,Midwest
63746,Midwest
63737,Midwest
63732,Midwest
63755,Midwest
63770,Midwest
63776,Midwest
63673,Midwest
65347,Midwest
65360,Midwest
65335,Midwest
65340,Midwest
65351,Midwest
65332,Midwest
65348,Midwest
65337,Midwest
65325,Midwest
65334,Midwest
65345,Midwest
64020,Midwest
65333,Midwest
65301,Midwest
65350,Midwest
65302,Midwest
65336,Midwest
65401,Midwest
65459,Midwest
65529,Midwest
65453,Midwest
65461,Midwest
65462,Midwest
65550,Midwest
65409,Midwest
65402,Midwest
65436,Midwest
65559,Midwest
63336,Midwest
63343,Midwest
63330,Midwest
63353,Midwest
63459,Midwest
63344,Midwest
63433,Midwest
63334,Midwest
63359,Midwest
63339,Midwest
63382,Midwest
63441,Midwest
64150,Midwest
64028,Midwest
64152,Midwest
64079,Midwest
64092,Midwest
64164,Midwest
64484,Midwest
64440,Midwest
64018,Midwest
64439,Midwest
64190,Midwest
64089,Midwest
64492,Midwest
64163,Midwest
64151,Midwest
64098,Midwest
64118,Midwest
64155,Midwest
64168,Midwest
64444,Midwest
64154,Midwest
64153,Midwest
65645,Midwest
65617,Midwest
65648,Midwest
65640,Midwest
65710,Midwest
65622,Midwest
65650,Midwest
65649,Midwest
65613,Midwest
65674,Midwest
65663,Midwest
65770,Midwest
65725,Midwest
65781,Midwest
65724,Midwest
65727,Midwest
65601,Midwest
65685,Midwest
65459,Midwest
65550,Midwest
65552,Midwest
65583,Midwest
65584,Midwest
65556,Midwest
65461,Midwest
65534,Midwest
65452,Midwest
65457,Midwest
65473,Midwest
63567,Midwest
63565,Midwest
64655,Midwest
63551,Midwest
64672,Midwest
63401,Midwest
63461,Midwest
63382,Midwest
63441,Midwest
63436,Midwest
63459,Midwest
63467,Midwest
63462,Midwest
63352,Midwest
63456,Midwest
65278,Midwest
65259,Midwest
65257,Midwest
65239,Midwest
65243,Midwest
63534,Midwest
65270,Midwest
65260,Midwest
65244,Midwest
64637,Midwest
64062,Midwest
64671,Midwest
64624,Midwest
64077,Midwest
64035,Midwest
64017,Midwest
64084,Midwest
64024,Midwest
64085,Midwest
64036,Midwest
64668,Midwest
63638,Midwest
63666,Midwest
63633,Midwest
63654,Midwest
65560,Midwest
63629,Midwest
63625,Midwest
63957,Midwest
63665,Midwest
63935,Midwest
63942,Midwest
63955,Midwest
63931,Midwest
63939,Midwest
63953,Midwest
63338,Midwest
63302,Midwest
63386,Midwest
63385,Midwest
63365,Midwest
63376,Midwest
63341,Midwest
63332,Midwest
63348,Midwest
63367,Midwest
63303,Midwest
63366,Midwest
63368,Midwest
63357,Midwest
63373,Midwest
63301,Midwest
63346,Midwest
63304,Midwest
64738,Midwest
64776,Midwest
64724,Midwest
64744,Midwest
64763,Midwest
64781,Midwest
64740,Midwest
63036,Midwest
63028,Midwest
63670,Midwest
63640,Midwest
63645,Midwest
63673,Midwest
63627,Midwest
63628,Midwest
63637,Midwest
63650,Midwest
63628,Midwest
63648,Midwest
63626,Midwest
63601,Midwest
63028,Midwest
63020,Midwest
63624,Midwest
63653,Midwest
63036,Midwest
63645,Midwest
63651,Midwest
63087,Midwest
63640,Midwest
63630,Midwest
63105,Midwest
63033,Midwest
63032,Midwest
63024,Midwest
63145,Midwest
63131,Midwest
63133,Midwest
63121,Midwest
63128,Midwest
63127,Midwest
63141,Midwest
63120,Midwest
63140,Midwest
63026,Midwest
63135,Midwest
63114,Midwest
63124,Midwest
63045,Midwest
63136,Midwest
63006,Midwest
63171,Midwest
63031,Midwest
63042,Midwest
63022,Midwest
63123,Midwest
63151,Midwest
63040,Midwest
63025,Midwest
63034,Midwest
63074,Midwest
63138,Midwest
63119,Midwest
63122,Midwest
63125,Midwest
63143,Midwest
63144,Midwest
63167,Midwest
63044,Midwest
63069,Midwest
63038,Midwest
63117,Midwest
63126,Midwest
63137,Midwest
63049,Midwest
63130,Midwest
63146,Midwest
63043,Midwest
63011,Midwest
63017,Midwest
63021,Midwest
63005,Midwest
63088,Midwest
63129,Midwest
63132,Midwest
63134,Midwest
64020,Midwest
65327,Midwest
65330,Midwest
65347,Midwest
65339,Midwest
65340,Midwest
65351,Midwest
65344,Midwest
65321,Midwest
65320,Midwest
65349,Midwest
63548,Midwest
63535,Midwest
63561,Midwest
63541,Midwest
63536,Midwest
63546,Midwest
63543,Midwest
63442,Midwest
63555,Midwest
63432,Midwest
63563,Midwest
63824,Midwest
63736,Midwest
63774,Midwest
63823,Midwest
63742,Midwest
63740,Midwest
63767,Midwest
63758,Midwest
63801,Midwest
63771,Midwest
63735,Midwest
63780,Midwest
63784,Midwest
63834,Midwest
65466,Midwest
65548,Midwest
65438,Midwest
65571,Midwest
65546,Midwest
65588,Midwest
63450,Midwest
63434,Midwest
63451,Midwest
63443,Midwest
63439,Midwest
63437,Midwest
63468,Midwest
63469,Midwest
63850,Midwest
63870,Midwest
63960,Midwest
63735,Midwest
63730,Midwest
63738,Midwest
63801,Midwest
63825,Midwest
63841,Midwest
63846,Midwest
63822,Midwest
63833,Midwest
63771,Midwest
63936,Midwest
65605,Midwest
65754,Midwest
65705,Midwest
65631,Midwest
65681,Midwest
65686,Midwest
65633,Midwest
65610,Midwest
65728,Midwest
65669,Midwest
65675,Midwest
65624,Midwest
65714,Midwest
65611,Midwest
65656,Midwest
65616,Midwest
65747,Midwest
65737,Midwest
64667,Midwest
64630,Midwest
63556,Midwest
63545,Midwest
63560,Midwest
64646,Midwest
63566,Midwest
64641,Midwest
64645,Midwest
63565,Midwest
63544,Midwest
65627,Midwest
65771,Midwest
65739,Midwest
65731,Midwest
65672,Midwest
65761,Midwest
65615,Midwest
65679,Midwest
65630,Midwest
65616,Midwest
65608,Midwest
65740,Midwest
65737,Midwest
65673,Midwest
65614,Midwest
65733,Midwest
65653,Midwest
65726,Midwest
65611,Midwest
65680,Midwest
65759,Midwest
65744,Midwest
65470,Midwest
65589,Midwest
65548,Midwest
65711,Midwest
65570,Midwest
65468,Midwest
65552,Midwest
65479,Midwest
65660,Midwest
65689,Midwest
65484,Midwest
65436,Midwest
65464,Midwest
65542,Midwest
65444,Midwest
65564,Midwest
65555,Midwest
65571,Midwest
65557,Midwest
65483,Midwest
65560,Midwest
65793,Midwest
64767,Midwest
64771,Midwest
64728,Midwest
64779,Midwest
64762,Midwest
64744,Midwest
64750,Midwest
64752,Midwest
64778,Midwest
64765,Midwest
64790,Midwest
64784,Midwest
64783,Midwest
64741,Midwest
64772,Midwest
63381,Midwest
63390,Midwest
63349,Midwest
63378,Midwest
63342,Midwest
63357,Midwest
63363,Midwest
63351,Midwest
63348,Midwest
63383,Midwest
63071,Midwest
63630,Midwest
63660,Midwest
63622,Midwest
63648,Midwest
63628,Midwest
63664,Midwest
63631,Midwest
63674,Midwest
63080,Midwest
63624,Midwest
65441,Midwest
63626,Midwest
63964,West
63951,West
63763,West
63952,West
63957,West
63956,West
63950,West
63944,West
63967,West
63638,West
63934,West
65644,West
65652,West
65713,West
65706,West
65648,West
65757,West
65632,West
65746,West
65636,West
65742,West
64441,West
64420,West
64486,West
64456,West
64499,West
65702,West
65660,West
65470,West
65711,West
65667,West
65704,West
65662,West
65713,West
65746,West
65543,West
65717,West
63180,West
63147,West
63102,West
63103,West
63116,West
63108,West
63111,West
63106,West
63117,West
63156,West
63118,West
63113,West
63125,West
63104,West
63107,West
63105,West
63150,West
63160,West
63101,West
63130,West
63164,West
63109,West
63137,West
63166,West
63112,West
63139,West
63133,West
63155,West
63182,West
63138,West
63178,West
63136,West
63115,West
63120,West
63123,West
63119,West
63177,West
63110,West
63143,West
59761,West
59746,West
59724,West
59727,West
59732,West
59739,West
59725,West
59736,West
59762,West
59022,West
59031,West
59050,West
59034,West
59025,West
59075,West
59016,West
59066,West
59089,West
59024,West
59035,West
59542,West
59535,West
59501,West
59520,West
59527,West
59523,West
59529,West
59526,West
59547,West
59644,West
59752,West
59647,West
59635,West
59641,West
59643,West
59007,West
59068,West
59029,West
59014,West
59070,West
59019,West
59008,West
59013,West
59044,West
59071,West
59026,West
59041,West
59316,West
59311,West
59332,West
59324,West
59319,West
59472,West
59412,West
59468,West
59414,West
59436,West
59483,West
59485,West
59421,West
59401,West
59404,West
59406,West
59487,West
59402,West
59405,West
59403,West
59465,West
59480,West
59440,West
59443,West
59477,West
59463,West
59442,West
59520,West
59540,West
59420,West
59446,West
59450,West
59440,West
59416,West
59433,West
59521,West
59447,West
59460,West
59349,West
59351,West
59336,West
59338,West
59301,West
59222,West
59253,West
59263,West
59276,West
59315,West
59330,West
59215,West
59259,West
59339,West
59262,West
59756,West
59711,West
59762,West
59722,West
59336,West
59354,West
59313,West
59344,West
59418,West
59424,West
59489,West
59471,West
59451,West
59441,West
59457,West
59032,West
59430,West
59464,West
59932,West
59901,West
59921,West
59912,West
59916,West
59937,West
59928,West
59922,West
59926,West
59911,West
59913,West
59920,West
59903,West
59919,West
59927,West
59936,West
59925,West
59904,West
59845,West
59917,West
59715,West
59719,West
59718,West
59772,West
59717,West
59760,West
59752,West
59758,West
59716,West
59771,West
59714,West
59730,West
59086,West
59741,West
59721,West
59322,West
59077,West
59318,West
59058,West
59337,West
59427,West
59417,West
59434,West
59411,West
59046,West
59072,West
59074,West
59078,West
59858,West
59837,West
59825,West
59832,West
59711,West
59521,West
59532,West
59525,West
59530,West
59501,West
59528,West
59540,West
59631,West
59632,West
59701,West
59638,West
59635,West
59721,West
59759,West
59634,West
59601,West
59752,West
59447,West
59452,West
59469,West
59418,West
59462,West
59479,West
59860,West
59821,West
59922,West
59931,West
59865,West
59855,West
59864,West
59863,West
59929,West
59824,West
59914,West
59915,West
59911,West
59910,West
59845,West
59624,West
59421,West
59623,West
59604,West
59636,West
59648,West
59601,West
59626,West
59633,West
59410,West
59625,West
59634,West
59639,West
59640,West
59602,West
59635,West
59545,West
59522,West
59531,West
59456,West
59461,West
59930,West
59917,West
59918,West
59934,West
59923,West
59935,West
59933,West
59223,West
59274,West
59214,West
59215,West
59201,West
59747,West
59749,West
59759,West
59751,West
59720,West
59735,West
59755,West
59745,West
59741,West
59754,West
59721,West
59710,West
59729,West
59740,West
59645,West
59642,West
59053,West
59872,West
59859,West
59866,West
59867,West
59830,West
59842,West
59820,West
59823,West
59820,West
59846,West
59803,West
59826,West
59808,West
59801,West
59812,West
59868,West
59851,West
59833,West
59825,West
59804,West
59806,West
59802,West
59821,West
59834,West
59847,West
59807,West
59046,West
59059,West
59015,West
59054,West
59072,West
59052,West
59047,West
59086,West
59065,West
59020,West
59715,West
59082,West
59027,West
59030,West
59018,West
59081,West
59087,West
59084,West
59261,West
59537,West
59546,West
59544,West
59524,West
59538,West
59448,West
59456,West
59486,West
59416,West
59432,West
59425,West
59343,West
59317,West
59345,West
59062,West
59314,West
59728,West
59722,West
59733,West
59854,West
59731,West
59843,West
59713,West
59349,West
59326,West
59339,West
59341,West
59330,West
59829,West
59875,West
59835,West
59827,West
59828,West
59871,West
59833,West
59840,West
59870,West
59841,West
59217,West
59243,West
59270,West
59221,West
59212,West
59213,West
59226,West
59218,West
59255,West
59201,West
59323,West
59003,West
59347,West
59312,West
59012,West
59083,West
59327,West
59043,West
59004,West
59039,West
59333,West
59874,West
59831,West
59821,West
59873,West
59856,West
59853,West
59859,West
59848,West
59845,West
59844,West
59866,West
59219,West
59254,West
59252,West
59242,West
59275,West
59247,West
59256,West
59257,West
59258,West
59211,West
59711,West
59701,West
59759,West
59750,West
59702,West
59743,West
59727,West
59703,West
59748,West
59069,West
59015,West
59046,West
59074,West
59044,West
59011,West
59001,West
59019,West
59061,West
59057,West
59067,West
59063,West
59028,West
59052,West
59033,West
59069,West
59011,West
59055,West
59422,West
59433,West
59425,West
59436,West
59468,West
59467,West
59487,West
59443,West
59419,West
59461,West
59482,West
59466,West
59425,West
59454,West
59444,West
59484,West
59456,West
59474,West
59435,West
59038,Midwest
59327,Midwest
59076,Midwest
59010,Midwest
59240,Midwest
59201,Midwest
59225,Midwest
59260,Midwest
59231,Midwest
59244,Midwest
59248,Midwest
59273,Midwest
59250,Midwest
59230,Midwest
59241,Midwest
59074,Midwest
59078,Midwest
59085,Midwest
59036,Midwest
59453,Midwest
59353,Midwest
59105,Midwest
59102,Midwest
59024,Midwest
59063,Midwest
59064,Midwest
59103,Midwest
59107,Midwest
59104,Midwest
59088,Midwest
59101,Midwest
59057,Midwest
59106,Midwest
59079,Midwest
59108,Midwest
59015,Midwest
59037,Midwest
59044,Midwest
59041,Midwest
59002,Midwest
59006,Midwest
68945,Midwest
68973,Midwest
68925,Midwest
68957,Midwest
68955,Midwest
68950,Midwest
68932,Midwest
68930,Midwest
68941,Midwest
68956,Midwest
68980,Midwest
68883,Midwest
68928,Midwest
68901,Midwest
68902,Midwest
68764,Midwest
68781,Midwest
68720,Midwest
68773,Midwest
68729,Midwest
68735,Midwest
68761,Midwest
68636,Midwest
68769,Midwest
68726,Midwest
68756,Midwest
69144,Midwest
69147,Midwest
69350,Midwest
69121,Midwest
69366,Midwest
69345,Midwest
69157,Midwest
68833,Midwest
68821,Midwest
68636,Midwest
68655,Midwest
68660,Midwest
68620,Midwest
68652,Midwest
68627,Midwest
69354,Midwest
69348,Midwest
69301,Midwest
68719,Midwest
68722,Midwest
68755,Midwest
68746,Midwest
68777,Midwest
69135,Midwest
69214,Midwest
69210,Midwest
69217,Midwest
68855,Midwest
68845,Midwest
68847,Midwest
68849,Midwest
68836,Midwest
68840,Midwest
68869,Midwest
68878,Midwest
68956,Midwest
68848,Midwest
68812,Midwest
68861,Midwest
68858,Midwest
68866,Midwest
68876,Midwest
68844,Midwest
68870,Midwest
68019,Midwest
68061,Midwest
68004,Midwest
68045,Midwest
68029,Midwest
68020,Midwest
68038,Midwest
68662,Midwest
68667,Midwest
68314,Midwest
68601,Midwest
68001,Midwest
68632,Midwest
68658,Midwest
68036,Midwest
68624,Midwest
68014,Midwest
68669,Midwest
68635,Midwest
68626,Midwest
68003,Midwest
68037,Midwest
68463,Midwest
68307,Midwest
68455,Midwest
68048,Midwest
68016,Midwest
68407,Midwest
68304,Midwest
68349,Midwest
68413,Midwest
68403,Midwest
68462,Midwest
68454,Midwest
68409,Midwest
68366,Midwest
68058,Midwest
68347,Midwest
68786,Midwest
68736,Midwest
68739,Midwest
68774,Midwest
68730,Midwest
68718,Midwest
68727,Midwest
68749,Midwest
68745,Midwest
68717,Midwest
68757,Midwest
68771,Midwest
68792,Midwest
69168,Midwest
69027,Midwest
69045,Midwest
69033,Midwest
69134,Midwest
69023,Midwest
69211,Midwest
69212,Midwest
69216,Midwest
69219,Midwest
69350,Midwest
69221,Midwest
69201,Midwest
69333,Midwest
69218,Midwest
69366,Midwest
69220,Midwest
69162,Midwest
69131,Midwest
69149,Midwest
69156,Midwest
69141,Midwest
68452,Midwest
68954,Midwest
68935,Midwest
68941,Midwest
68979,Midwest
68975,Midwest
68934,Midwest
68980,Midwest
68938,Midwest
68933,Midwest
68818,Midwest
68901,Midwest
68944,Midwest
68633,Midwest
68659,Midwest
68643,Midwest
68629,Midwest
68661,Midwest
68641,Midwest
68601,Midwest
68045,Midwest
68788,Midwest
68004,Midwest
68641,Midwest
68791,Midwest
68633,Midwest
68768,Midwest
68038,Midwest
68031,Midwest
68716,Midwest
68047,Midwest
68874,Midwest
68825,Midwest
68828,Midwest
68855,Midwest
68881,Midwest
68860,Midwest
68813,Midwest
68866,Midwest
69120,Midwest
68856,Midwest
68814,Midwest
68822,Midwest
68030,Midwest
68770,Midwest
68731,Midwest
68743,Midwest
68741,Midwest
68785,Midwest
68776,Midwest
68733,Midwest
69367,Midwest
69347,Midwest
69354,Midwest
69348,Midwest
69339,Midwest
69337,Midwest
68850,Midwest
68834,Midwest
69029,Midwest
69138,Midwest
68836,Midwest
68937,Midwest
68878,Midwest
69028,Midwest
69130,Midwest
68863,Midwest
68858,Midwest
69171,Midwest
69122,Midwest
69129,Midwest
68751,Midwest
68728,Midwest
68733,Midwest
68710,Midwest
68784,Midwest
68785,Midwest
68757,Midwest
68739,Midwest
68745,Midwest
68732,Midwest
68770,Midwest
68044,Midwest
68664,Midwest
68649,Midwest
68633,Midwest
68621,Midwest
68057,Midwest
68025,Midwest
68072,Midwest
68031,Midwest
68026,Midwest
68063,Midwest
68116,Midwest
68127,Midwest
68112,Midwest
68198,Midwest
68197,Midwest
68111,Midwest
68114,Midwest
68135,Midwest
68124,Midwest
68107,Midwest
68145,Midwest
68137,Midwest
68028,Midwest
68182,Midwest
68064,Midwest
68164,Midwest
68117,Midwest
68022,Midwest
